"time","posX","posY","posZ","rotationX","rotationY","rotationZ","rotationW","speed","steerPosition","gasPosition","brakePosition","engineRunning","driver","normalizedTime","trial","trialTime"
1478085708476,0.165,0.224,24064.992,-0.0013,7e-04,0,1,88.49,-0.00043,0,0,"true","A",134773,3,17954
1478085708522,0.164,0.224,24063.762,-0.0013,6e-04,0,1,88.49,-0.00043,0,0,"true","A",134819,3,18000
1478085708572,0.163,0.224,24062.531,-0.0013,5e-04,0,1,88.49,-0.00043,0,0,"true","A",134869,3,18050
1478085708623,0.161,0.224,24061.3,-0.0013,4e-04,0,1,88.49,-0.00043,0,0,"true","A",134920,3,18101
1478085708673,0.161,0.224,24060.07,-0.0013,3e-04,0,1,88.49,-0.00043,0,0,"true","A",134970,3,18151
1478085708724,0.16,0.224,24058.84,-0.0013,2e-04,0,1,88.49,-0.00043,0,0,"true","A",135021,3,18202
1478085708774,0.16,0.224,24057.61,-0.0013,1e-04,0,1,88.49,-0.00043,0,0,"true","A",135071,3,18252
1478085708825,0.16,0.224,24056.379,-0.0013,0,0,1,88.49,-0.00043,0,0,"true","A",135122,3,18303
1478085708876,0.16,0.224,24055.148,-0.0013,-1e-04,0,1,88.49,-0.00043,0,0,"true","A",135173,3,18354
1478085708926,0.16,0.224,24053.918,-0.0013,-2e-04,0,1,88.49,-0.00043,0,0,"true","A",135223,3,18404
1478085708972,0.161,0.224,24052.688,-0.0013,-3e-04,0,1,88.49,-0.00043,0,0,"true","A",135269,3,18450
1478085709023,0.162,0.224,24051.457,-0.0013,-4e-04,0,1,88.5,-0.00043,0,0,"true","A",135320,3,18501
1478085709074,0.163,0.224,24050.227,-0.0013,-5e-04,0,1,88.44,-0.00043,0,0,"true","A",135371,3,18552
1478085709125,0.164,0.224,24048.996,-0.0013,-6e-04,0,1,88.46,-0.00043,0,0,"true","A",135422,3,18603
1478085709176,0.166,0.224,24047.766,-0.0013,-7e-04,0,1,88.48,-0.00043,0,0,"true","A",135473,3,18654
1478085709222,0.168,0.224,24046.535,-0.0013,-8e-04,0,1,88.49,-0.00043,0,0,"true","A",135519,3,18700
1478085709273,0.17,0.224,24045.305,-0.0013,-9e-04,0,1,88.49,-0.00043,0,0,"true","A",135570,3,18751
1478085709325,0.172,0.224,24044.074,-0.0013,-0.001,0,1,88.49,-0.00043,0,0,"true","A",135622,3,18803
1478085709376,0.175,0.224,24042.844,-0.0013,-0.0011,0,1,88.49,-0.00043,0,0,"true","A",135673,3,18854
1478085709422,0.178,0.224,24041.613,-0.0013,-0.0012,0,1,88.49,-0.00043,0,0,"true","A",135719,3,18900
1478085709473,0.181,0.224,24040.383,-0.0013,-0.0012,0,1,88.49,-0.00043,0,0,"true","A",135770,3,18951
1478085709524,0.184,0.224,24039.152,-0.0013,-0.0013,0,1,88.49,-0.00043,0,0,"true","A",135821,3,19002
1478085709575,0.188,0.224,24037.922,-0.0013,-0.0014,0,1,88.49,-0.00043,0,0,"true","A",135872,3,19053
1478085709622,0.192,0.224,24036.691,-0.0013,-0.0015,0,1,88.49,-0.00043,0,0,"true","A",135919,3,19100
1478085709673,0.196,0.224,24035.46,-0.0013,-0.0016,0,1,88.49,-0.00043,0,0,"true","A",135970,3,19151
1478085709724,0.2,0.224,24034.23,-0.0013,-0.0017,0,1,88.49,-0.00043,0,0,"true","A",136021,3,19202
1478085709776,0.205,0.224,24033,-0.0013,-0.0018,0,1,88.49,-0.00043,0,0,"true","A",136073,3,19254
1478085709822,0.209,0.224,24031.77,-0.0013,-0.0019,0,1,88.49,-0.00043,0,0,"true","A",136119,3,19300
1478085709873,0.214,0.224,24030.54,-0.0013,-0.002,0,1,88.49,-0.00043,0,0,"true","A",136170,3,19351
1478085709924,0.22,0.224,24029.309,-0.0013,-0.0021,0,1,88.49,-0.00043,0,0,"true","A",136221,3,19402
1478085709976,0.225,0.224,24028.078,-0.0013,-0.0022,0,1,88.49,-0.00043,0,0,"true","A",136273,3,19454
1478085710022,0.231,0.224,24026.848,-0.0013,-0.0023,0,1,88.49,-0.00043,0,0,"true","A",136319,3,19500
1478085710074,0.237,0.224,24025.617,-0.0013,-0.0024,0,1,88.49,-0.00043,0,0,"true","A",136371,3,19552
1478085710125,0.243,0.224,24024.387,-0.0013,-0.0025,0,1,88.49,-0.00043,0,0,"true","A",136422,3,19603
1478085710177,0.25,0.224,24023.156,-0.0013,-0.0026,0,1,88.49,-0.00043,0,0,"true","A",136474,3,19655
1478085710224,0.257,0.224,24021.926,-0.0013,-0.0027,0,1,88.49,-0.00043,0,0,"true","A",136521,3,19702
1478085710275,0.264,0.224,24020.695,-0.0013,-0.0028,0,1,88.49,-0.00043,0,0,"true","A",136572,3,19753
1478085710327,0.271,0.224,24019.465,-0.0013,-0.0029,0,1,88.49,-0.00043,0,0,"true","A",136624,3,19805
1478085710373,0.279,0.224,24018.234,-0.0013,-0.003,0,1,88.49,-0.00043,0,0,"true","A",136670,3,19851
1478085710424,0.286,0.224,24017.004,-0.0013,-0.0031,0,1,88.49,-0.00043,0,0,"true","A",136721,3,19902
1478085710476,0.294,0.224,24015.773,-0.0013,-0.0032,0,1,88.49,-0.00043,0,0,"true","A",136773,3,19954
1478085710522,0.303,0.224,24014.543,-0.0013,-0.0033,0,1,88.49,-0.00043,0,0,"true","A",136819,3,20000
1478085710574,0.311,0.224,24013.312,-0.0013,-0.0034,0,1,88.49,-0.00043,0,0,"true","A",136871,3,20052
1478085710625,0.32,0.224,24012.082,-0.0013,-0.0035,0,1,88.49,-0.00043,0,0,"true","A",136922,3,20103
1478085710672,0.329,0.224,24010.852,-0.0013,-0.0036,0,1,88.49,-0.00043,0,0,"true","A",136969,3,20150
1478085710723,0.338,0.224,24009.621,-0.0013,-0.0037,0,1,88.49,-0.00043,0,0,"true","A",137020,3,20201
1478085710775,0.348,0.224,24008.39,-0.0013,-0.0038,0,1,88.5,-0.00043,0,0,"true","A",137072,3,20253
1478085710822,0.357,0.224,24007.16,-0.0013,-0.0039,0,1,88.45,-0.00043,0,0,"true","A",137119,3,20300
1478085710874,0.367,0.224,24005.93,-0.0013,-0.004,0,1,88.47,-0.00043,0,0,"true","A",137171,3,20352
1478085710926,0.377,0.224,24004.7,-0.0013,-0.0041,0,1,88.48,-0.00043,0,0,"true","A",137223,3,20404
1478085710973,0.388,0.224,24003.469,-0.0013,-0.0042,0,1,88.49,-0.00043,0,0,"true","A",137270,3,20451
1478085711024,0.399,0.224,24002.238,-0.0013,-0.0043,0,1,88.49,-0.00043,0,0,"true","A",137321,3,20502
1478085711075,0.41,0.224,24001.008,-0.0013,-0.0044,0,1,88.49,-0.00043,0,0,"true","A",137372,3,20553
1478085711126,0.421,0.224,23999.777,-0.0013,-0.0045,0,1,88.49,-0.00043,0,0,"true","A",137423,3,20604
1478085711176,0.432,0.224,23998.547,-0.0013,-0.0046,0,1,88.49,-0.00043,0,0,"true","A",137473,3,20654
1478085711226,0.444,0.224,23997.316,-0.0013,-0.0047,0,1,88.49,-0.00043,0,0,"true","A",137523,3,20704
1478085711272,0.456,0.224,23996.086,-0.0013,-0.0048,0,1,88.49,-0.00043,0,0,"true","A",137569,3,20750
1478085711323,0.468,0.224,23994.855,-0.0013,-0.0049,0,1,88.49,-0.00043,0,0,"true","A",137620,3,20801
1478085711374,0.48,0.224,23993.623,-0.0013,-0.005,0,1,88.49,-0.00043,0,0,"true","A",137671,3,20852
1478085711424,0.493,0.224,23992.395,-0.0013,-0.0051,0,1,88.49,-0.00043,0,0,"true","A",137721,3,20902
1478085711475,0.506,0.224,23991.164,-0.0013,-0.0052,0,1,88.49,-0.00043,0,0,"true","A",137772,3,20953
1478085711526,0.519,0.224,23989.934,-0.0013,-0.0053,0,1,88.49,-0.00043,0,0,"true","A",137823,3,21004
1478085711576,0.533,0.224,23988.703,-0.0013,-0.0054,0,1,88.49,-0.00043,0,0,"true","A",137873,3,21054
1478085711622,0.546,0.224,23987.473,-0.0013,-0.0055,0,1,88.49,-0.00043,0,0,"true","A",137919,3,21100
1478085711672,0.56,0.224,23986.242,-0.0013,-0.0056,0,1,88.49,-0.00043,0,0,"true","A",137969,3,21150
1478085711723,0.574,0.224,23985.012,-0.0013,-0.0057,0,1,88.49,-0.00043,0,0,"true","A",138020,3,21201
1478085711773,0.589,0.224,23983.781,-0.0013,-0.0058,0,1,88.49,-0.00043,0,0,"true","A",138070,3,21251
1478085711824,0.603,0.224,23982.55,-0.0013,-0.0059,0,1,88.49,-0.00043,0,0,"true","A",138121,3,21302
1478085711874,0.618,0.224,23981.32,-0.0013,-0.006,0,1,88.49,-0.00043,0,0,"true","A",138171,3,21352
1478085711924,0.633,0.224,23980.09,-0.0013,-0.0061,0,1,88.49,-0.00043,0,0,"true","A",138221,3,21402
1478085711974,0.649,0.224,23978.86,-0.0013,-0.0062,0,1,88.5,-0.00043,0,0,"true","A",138271,3,21452
1478085712024,0.664,0.224,23977.629,-0.0013,-0.0063,0,1,88.44,-0.00043,0,0,"true","A",138321,3,21502
1478085712075,0.68,0.224,23976.398,-0.0013,-0.0064,0,1,88.46,-0.00043,0,0,"true","A",138372,3,21553
1478085712125,0.696,0.224,23975.168,-0.0013,-0.0065,0,1,88.48,-0.00043,0,0,"true","A",138422,3,21603
1478085712175,0.713,0.224,23973.938,-0.0013,-0.0066,0,1,88.49,-0.00043,0,0,"true","A",138472,3,21653
1478085712225,0.729,0.224,23972.707,-0.0013,-0.0067,0,1,88.49,-0.00043,0,0,"true","A",138522,3,21703
1478085712276,0.746,0.224,23971.477,-0.0013,-0.0068,0,1,88.49,-0.00043,0,0,"true","A",138573,3,21754
1478085712325,0.763,0.224,23970.246,-0.0013,-0.0069,0,1,88.49,-0.00043,0,0,"true","A",138622,3,21803
1478085712375,0.78,0.224,23969.016,-0.0013,-0.007,0,1,88.49,-0.00043,0,0,"true","A",138672,3,21853
1478085712426,0.798,0.224,23967.785,-0.0013,-0.0071,0,1,88.49,-0.00043,0,0,"true","A",138723,3,21904
1478085712476,0.816,0.224,23966.555,-0.0013,-0.0072,0,1,88.49,-0.00043,0,0,"true","A",138773,3,21954
1478085712526,0.834,0.224,23965.324,-0.0013,-0.0073,0,1,88.49,-0.00043,0,0,"true","A",138823,3,22004
1478085712576,0.852,0.224,23964.094,-0.0013,-0.0074,0,1,88.49,-0.00043,0,0,"true","A",138873,3,22054
1478085712626,0.871,0.224,23962.863,-0.0013,-0.0075,0,1,88.49,-0.00043,0,0,"true","A",138923,3,22104
1478085712676,0.89,0.224,23961.633,-0.0013,-0.0076,0,1,88.49,-0.00043,0,0,"true","A",138973,3,22154
1478085712722,0.909,0.224,23960.402,-0.0013,-0.0077,0,1,88.49,-0.00043,0,0,"true","A",139019,3,22200
1478085712772,0.928,0.224,23959.172,-0.0013,-0.0078,0,1,88.49,-0.00043,0,0,"true","A",139069,3,22250
1478085712822,0.947,0.224,23957.941,-0.0013,-0.0079,0,1,88.49,-0.00043,0,0,"true","A",139119,3,22300
1478085712872,0.967,0.224,23956.71,-0.0013,-0.008,0,1,88.49,-0.00043,0,0,"true","A",139169,3,22350
1478085712922,0.987,0.224,23955.48,-0.0013,-0.0081,0,1,88.49,-0.00043,0,0,"true","A",139219,3,22400
1478085712973,1.007,0.224,23954.25,-0.0013,-0.0082,0,1,88.49,-0.00043,0,0,"true","A",139270,3,22451
1478085713023,1.028,0.224,23953.02,-0.0013,-0.0083,0,1,88.49,-0.00043,0,0,"true","A",139320,3,22501
1478085713073,1.049,0.224,23951.79,-0.0013,-0.0084,0,1,88.49,-0.00043,0,0,"true","A",139370,3,22551
1478085713122,1.07,0.224,23950.559,-0.0013,-0.0085,0,1,88.49,-0.00043,0,0,"true","A",139419,3,22600
1478085713172,1.091,0.224,23949.328,-0.0013,-0.0086,0,1,88.5,-0.00043,0,0,"true","A",139469,3,22650
1478085713226,1.112,0.224,23948.098,-0.0013,-0.0087,0,1,88.45,-0.00043,0,0,"true","A",139523,3,22704
1478085713276,1.134,0.224,23946.867,-0.0013,-0.0088,0,1,88.47,-0.00043,0,0,"true","A",139573,3,22754
1478085713326,1.156,0.224,23945.637,-0.0013,-0.0089,0,1,88.48,-0.00043,0,0,"true","A",139623,3,22804
1478085713376,1.178,0.224,23944.406,-0.0013,-0.009,0,1,88.49,-0.00043,0,0,"true","A",139673,3,22854
1478085713426,1.201,0.224,23943.176,-0.0013,-0.0091,0,1,88.49,-0.00043,0,0,"true","A",139723,3,22904
1478085713475,1.224,0.224,23941.945,-0.0013,-0.0092,0,1,88.49,-0.00043,0,0,"true","A",139772,3,22953
1478085713525,1.247,0.224,23940.715,-0.0013,-0.0093,0,1,88.49,-0.00043,0,0,"true","A",139822,3,23003
1478085713575,1.27,0.224,23939.484,-0.0013,-0.0094,0,1,88.49,-0.00043,0,0,"true","A",139872,3,23053
1478085713625,1.293,0.224,23938.254,-0.0013,-0.0095,0,1,88.49,-0.00043,0,0,"true","A",139922,3,23103
1478085713676,1.317,0.224,23937.023,-0.0013,-0.0096,0,1,88.49,-0.00043,0,0,"true","A",139973,3,23154
1478085713725,1.341,0.224,23935.793,-0.0013,-0.0097,0,1,88.49,-0.00043,0,0,"true","A",140022,3,23203
1478085713775,1.365,0.224,23934.562,-0.0013,-0.0098,0,1,88.47,-0.00043,0,0,"true","A",140072,3,23253
1478085713825,1.39,0.224,23933.332,-0.0013,-0.0099,0,0.9999,88.46,-0.00043,0,0,"true","A",140122,3,23303
1478085713875,1.414,0.224,23932.102,-0.0013,-0.01,0,0.9999,88.48,-0.00043,0,0,"true","A",140172,3,23353
1478085713925,1.439,0.224,23930.871,-0.0013,-0.0101,0,0.9999,88.49,-0.00043,0,0,"true","A",140222,3,23403
1478085713976,1.464,0.224,23929.64,-0.0013,-0.0102,0,0.9999,88.49,-0.00043,0,0,"true","A",140273,3,23454
1478085714025,1.49,0.224,23928.41,-0.0013,-0.0103,0,0.9999,88.49,-0.00043,0,0,"true","A",140322,3,23503
1478085714075,1.515,0.224,23927.18,-0.0013,-0.0104,0,0.9999,88.49,-0.00043,0,0,"true","A",140372,3,23553
1478085714125,1.541,0.224,23925.95,-0.0013,-0.0105,0,0.9999,88.49,-0.00043,0,0,"true","A",140422,3,23603
1478085714175,1.567,0.224,23924.719,-0.0013,-0.0106,0,0.9999,88.49,-0.00043,0,0,"true","A",140472,3,23653
1478085714225,1.594,0.224,23923.488,-0.0013,-0.0107,0,0.9999,88.49,-0.00043,0,0,"true","A",140522,3,23703
1478085714274,1.621,0.224,23922.258,-0.0013,-0.0108,0,0.9999,88.49,-0.00043,0,0,"true","A",140571,3,23752
1478085714324,1.647,0.224,23921.027,-0.0013,-0.0109,0,0.9999,88.49,-0.00043,0,0,"true","A",140621,3,23802
1478085714373,1.675,0.224,23919.797,-0.0013,-0.011,0,0.9999,88.49,-0.00043,0,0,"true","A",140670,3,23851
1478085714423,1.702,0.224,23918.566,-0.0013,-0.0111,0,0.9999,88.49,-0.00043,0,0,"true","A",140720,3,23901
1478085714473,1.73,0.224,23917.336,-0.0013,-0.0112,0,0.9999,88.49,-0.00043,0,0,"true","A",140770,3,23951
1478085714522,1.757,0.224,23916.105,-0.0013,-0.0113,0,0.9999,88.49,-0.00043,0,0,"true","A",140819,3,24000
1478085714573,1.786,0.224,23914.877,-0.0013,-0.0114,0,0.9999,88.49,-0.00043,0,0,"true","A",140870,3,24051
1478085714622,1.814,0.224,23913.645,-0.0013,-0.0115,0,0.9999,88.49,-0.00043,0,0,"true","A",140919,3,24100
1478085714672,1.843,0.224,23912.414,-0.0013,-0.0116,0,0.9999,88.49,-0.00043,0,0,"true","A",140969,3,24150
1478085714722,1.871,0.224,23911.184,-0.0013,-0.0117,0,0.9999,88.49,-0.00043,0,0,"true","A",141019,3,24200
1478085714772,1.9,0.224,23909.953,-0.0013,-0.0118,0,0.9999,88.49,-0.00043,0,0,"true","A",141069,3,24250
1478085714822,1.93,0.224,23908.723,-0.0013,-0.0119,0,0.9999,88.49,-0.00043,0,0,"true","A",141119,3,24300
1478085714872,1.959,0.224,23907.492,-0.0013,-0.012,0,0.9999,88.49,-0.00043,0,0,"true","A",141169,3,24350
1478085714926,1.989,0.224,23906.262,-0.0013,-0.0121,0,0.9999,88.49,-0.00043,0,0,"true","A",141223,3,24404
1478085714976,2.019,0.224,23905.031,-0.0013,-0.0122,0,0.9999,88.49,-0.00043,0,0,"true","A",141273,3,24454
1478085715026,2.05,0.224,23903.8,-0.0013,-0.0123,0,0.9999,88.47,-0.00043,0,0,"true","A",141323,3,24504
1478085715076,2.08,0.224,23902.57,-0.0013,-0.0124,0,0.9999,88.46,-0.00043,0,0,"true","A",141373,3,24554
1478085715125,2.111,0.224,23901.34,-0.0013,-0.0125,0,0.9999,88.48,-0.00043,0,0,"true","A",141422,3,24603
1478085715175,2.142,0.224,23900.11,-0.0013,-0.0126,0,0.9999,88.49,-0.00043,0,0,"true","A",141472,3,24653
1478085715225,2.173,0.224,23898.879,-0.0013,-0.0127,0,0.9999,88.49,-0.00043,0,0,"true","A",141522,3,24703
1478085715275,2.205,0.224,23897.648,-0.0013,-0.0128,0,0.9999,88.49,-0.00043,0,0,"true","A",141572,3,24753
1478085715324,2.237,0.224,23896.418,-0.0013,-0.0129,0,0.9999,88.49,-0.00043,0,0,"true","A",141621,3,24802
1478085715374,2.269,0.224,23895.188,-0.0013,-0.013,0,0.9999,88.49,-0.00043,0,0,"true","A",141671,3,24852
1478085715423,2.301,0.224,23893.957,-0.0013,-0.0131,0,0.9999,88.49,-0.00043,0,0,"true","A",141720,3,24901
1478085715473,2.334,0.224,23892.727,-0.0013,-0.0132,0,0.9999,88.49,-0.00043,0,0,"true","A",141770,3,24951
1478085715523,2.366,0.224,23891.496,-0.0013,-0.0133,0,0.9999,88.49,-0.00043,0,0,"true","A",141820,3,25001
1478085715572,2.399,0.224,23890.266,-0.0013,-0.0134,0,0.9999,88.49,-0.00043,0,0,"true","A",141869,3,25050
1478085715622,2.433,0.224,23889.035,-0.0013,-0.0135,0,0.9999,88.49,-0.00043,0,0,"true","A",141919,3,25100
1478085715672,2.466,0.224,23887.805,-0.0013,-0.0136,0,0.9999,88.49,-0.00043,0,0,"true","A",141969,3,25150
1478085715726,2.5,0.224,23886.574,-0.0013,-0.0137,0,0.9999,88.49,-0.00043,0,0,"true","A",142023,3,25204
1478085715776,2.534,0.224,23885.344,-0.0013,-0.0138,0,0.9999,88.49,-0.00043,0,0,"true","A",142073,3,25254
1478085715826,2.568,0.224,23884.113,-0.0013,-0.0139,0,0.9999,88.49,-0.00043,0,0,"true","A",142123,3,25304
1478085715875,2.603,0.224,23882.883,-0.0013,-0.014,0,0.9999,88.49,-0.00043,0,0,"true","A",142172,3,25353
1478085715925,2.637,0.224,23881.652,-0.0013,-0.0141,0,0.9999,88.49,-0.00043,0,0,"true","A",142222,3,25403
1478085715974,2.672,0.224,23880.422,-0.0013,-0.0142,0,0.9999,88.49,-0.00043,0,0,"true","A",142271,3,25452
1478085716023,2.708,0.224,23879.191,-0.0013,-0.0143,0,0.9999,88.49,-0.00043,0,0,"true","A",142320,3,25501
1478085716072,2.743,0.224,23877.96,-0.0013,-0.0144,0,0.9999,88.49,-0.00043,0,0,"true","A",142369,3,25550
1478085716122,2.779,0.224,23876.73,-0.0013,-0.0145,0,0.9999,88.47,-0.00043,0,0,"true","A",142419,3,25600
1478085716172,2.815,0.224,23875.5,-0.0013,-0.0146,0,0.9999,88.46,-0.00043,0,0,"true","A",142469,3,25650
1478085716226,2.851,0.224,23874.27,-0.0013,-0.0147,0,0.9999,88.48,-0.00043,0,0,"true","A",142523,3,25704
1478085716275,2.887,0.224,23873.04,-0.0013,-0.0148,0,0.9999,88.49,-0.00043,0,0,"true","A",142572,3,25753
1478085716324,2.924,0.224,23871.809,-0.0013,-0.0149,0,0.9999,88.49,-0.00043,0,0,"true","A",142621,3,25802
1478085716374,2.961,0.224,23870.578,-0.0013,-0.015,0,0.9999,88.49,-0.00043,0,0,"true","A",142671,3,25852
1478085716424,2.998,0.224,23869.348,-0.0013,-0.0151,0,0.9999,88.49,-0.00043,0,0,"true","A",142721,3,25902
1478085716473,3.036,0.224,23868.117,-0.0013,-0.0152,0,0.9999,88.49,-0.00043,0,0,"true","A",142770,3,25951
1478085716522,3.073,0.224,23866.887,-0.0013,-0.0153,0,0.9999,88.49,-0.00043,0,0,"true","A",142819,3,26000
1478085716572,3.111,0.224,23865.656,-0.0013,-0.0154,0,0.9999,88.49,-0.00043,0,0,"true","A",142869,3,26050
1478085716626,3.149,0.224,23864.426,-0.0013,-0.0155,0,0.9999,88.49,-0.00043,0,0,"true","A",142923,3,26104
1478085716675,3.188,0.224,23863.195,-0.0013,-0.0156,0,0.9999,88.49,-0.00043,0,0,"true","A",142972,3,26153
1478085716725,3.227,0.224,23861.965,-0.0013,-0.0157,0,0.9999,88.49,-0.00043,0,0,"true","A",143022,3,26203
1478085716773,3.265,0.224,23860.734,-0.0013,-0.0158,0,0.9999,88.49,-0.00043,0,0,"true","A",143070,3,26251
1478085716823,3.305,0.224,23859.504,-0.0013,-0.0159,0,0.9999,88.49,-0.00043,0,0,"true","A",143120,3,26301
1478085716872,3.344,0.224,23858.273,-0.0013,-0.016,0,0.9999,88.49,-0.00043,0,0,"true","A",143169,3,26350
1478085716926,3.384,0.224,23857.043,-0.0013,-0.0161,0,0.9999,88.49,-0.00043,0,0,"true","A",143223,3,26404
1478085716976,3.424,0.224,23855.812,-0.0013,-0.0162,0,0.9999,88.49,-0.00043,0,0,"true","A",143273,3,26454
1478085717025,3.464,0.224,23854.582,-0.0013,-0.0163,0,0.9999,88.49,-0.00043,0,0,"true","A",143322,3,26503
1478085717075,3.504,0.224,23853.352,-0.0013,-0.0164,0,0.9999,88.49,-0.00043,0,0,"true","A",143372,3,26553
1478085717124,3.545,0.224,23852.121,-0.0013,-0.0165,0,0.9999,88.49,-0.00043,0,0,"true","A",143421,3,26602
1478085717174,3.586,0.224,23850.89,-0.0013,-0.0166,0,0.9999,88.49,-0.00043,0,0,"true","A",143471,3,26652
1478085717222,3.627,0.224,23849.66,-0.0013,-0.0167,0,0.9999,88.49,-0.00043,0,0,"true","A",143519,3,26700
1478085717272,3.668,0.224,23848.43,-0.0013,-0.0168,0,0.9999,88.49,-0.00043,0,0,"true","A",143569,3,26750
1478085717326,3.71,0.224,23847.2,-0.0013,-0.0169,0,0.9999,88.49,-0.00043,0,0,"true","A",143623,3,26804
1478085717376,3.751,0.224,23845.969,-0.0013,-0.017,0,0.9999,88.49,-0.00043,0,0,"true","A",143673,3,26854
1478085717426,3.794,0.224,23844.738,-0.0013,-0.0171,0,0.9999,88.49,-0.00043,0,0,"true","A",143723,3,26904
1478085717475,3.836,0.224,23843.508,-0.0013,-0.0172,0,0.9999,88.49,-0.00043,0,0,"true","A",143772,3,26953
1478085717524,3.878,0.224,23842.277,-0.0013,-0.0173,0,0.9998,88.49,-0.00043,0,0,"true","A",143821,3,27002
1478085717573,3.921,0.224,23841.047,-0.0013,-0.0174,0,0.9998,88.49,-0.00043,0,0,"true","A",143870,3,27051
1478085717623,3.964,0.224,23839.816,-0.0013,-0.0175,0,0.9998,88.49,-0.00043,0,0,"true","A",143920,3,27101
1478085717673,4.008,0.224,23838.586,-0.0013,-0.0176,0,0.9998,88.49,-0.00043,0,0,"true","A",143970,3,27151
1478085717722,4.051,0.224,23837.355,-0.0013,-0.0177,0,0.9998,88.49,-0.00043,0,0,"true","A",144019,3,27200
1478085717773,4.095,0.224,23836.123,-0.0013,-0.0178,0,0.9998,88.49,-0.00043,0,0,"true","A",144070,3,27251
1478085717822,4.139,0.224,23834.895,-0.0013,-0.0179,0,0.9998,88.47,-0.00043,0,0,"true","A",144119,3,27300
1478085717872,4.183,0.224,23833.664,-0.0013,-0.018,0,0.9998,88.46,-0.00043,0,0,"true","A",144169,3,27350
1478085717922,4.228,0.224,23832.434,-0.0013,-0.0181,0,0.9998,88.48,-0.00043,0,0,"true","A",144219,3,27400
1478085717975,4.273,0.224,23831.203,-0.0013,-0.0182,0,0.9998,88.49,-0.00043,0,0,"true","A",144272,3,27453
1478085718025,4.318,0.224,23829.973,-0.0013,-0.0183,0,0.9998,88.49,-0.00043,0,0,"true","A",144322,3,27503
1478085718075,4.363,0.224,23828.742,-0.0013,-0.0184,0,0.9998,88.49,-0.00043,0,0,"true","A",144372,3,27553
1478085718124,4.409,0.224,23827.512,-0.0013,-0.0185,0,0.9998,88.49,-0.00043,0,0,"true","A",144421,3,27602
1478085718174,4.454,0.224,23826.281,-0.0013,-0.0186,0,0.9998,88.49,-0.00043,0,0,"true","A",144471,3,27652
1478085718223,4.5,0.224,23825.05,-0.0013,-0.0187,0,0.9998,88.49,-0.00043,0,0,"true","A",144520,3,27701
1478085718272,4.547,0.224,23823.82,-0.0013,-0.0188,0,0.9998,88.49,-0.00043,0,0,"true","A",144569,3,27750
1478085718322,4.593,0.224,23822.59,-0.0013,-0.0189,0,0.9998,88.49,-0.00043,0,0,"true","A",144619,3,27800
1478085718375,4.64,0.224,23821.36,-0.0013,-0.019,0,0.9998,88.49,-0.00043,0,0,"true","A",144672,3,27853
1478085718424,4.687,0.224,23820.129,-0.0013,-0.0191,0,0.9998,88.49,-0.00043,0,0,"true","A",144721,3,27902
1478085718474,4.734,0.224,23818.898,-0.0013,-0.0192,0,0.9998,88.49,-0.00043,0,0,"true","A",144771,3,27952
1478085718523,4.782,0.224,23817.668,-0.0013,-0.0193,0,0.9998,88.49,-0.00043,0,0,"true","A",144820,3,28001
1478085718573,4.829,0.224,23816.438,-0.0013,-0.0194,0,0.9998,88.49,-0.00043,0,0,"true","A",144870,3,28051
1478085718622,4.877,0.224,23815.207,-0.0013,-0.0195,0,0.9998,88.49,-0.00043,0,0,"true","A",144919,3,28100
1478085718676,4.926,0.224,23813.977,-0.0013,-0.0196,0,0.9998,88.49,-0.00043,0,0,"true","A",144973,3,28154
1478085718725,4.974,0.224,23812.746,-0.0013,-0.0197,0,0.9998,88.49,-0.00043,0,0,"true","A",145022,3,28203
1478085718774,5.023,0.224,23811.516,-0.0013,-0.0198,0,0.9998,88.49,-0.00043,0,0,"true","A",145071,3,28252
1478085718822,5.072,0.224,23810.285,-0.0013,-0.0199,0,0.9998,88.49,-0.00043,0,0,"true","A",145119,3,28300
1478085718876,5.121,0.224,23809.055,-0.0013,-0.02,0,0.9998,88.49,-0.00043,0,0,"true","A",145173,3,28354
1478085718926,5.17,0.224,23807.824,-0.0013,-0.0201,0,0.9998,88.49,-0.00043,0,0,"true","A",145223,3,28404
1478085718975,5.22,0.224,23806.594,-0.0013,-0.0202,0,0.9998,88.5,-0.00043,0,0,"true","A",145272,3,28453
1478085719024,5.27,0.224,23805.367,-0.0013,-0.0203,0,0.9998,88.45,-0.00043,0,0,"true","A",145321,3,28502
1478085719072,5.32,0.224,23804.137,-0.0013,-0.0204,0,0.9998,88.47,-0.00043,0,0,"true","A",145369,3,28550
1478085719126,5.371,0.224,23802.906,-0.0013,-0.0205,0,0.9998,88.48,-0.00043,0,0,"true","A",145423,3,28604
1478085719175,5.421,0.224,23801.676,-0.0013,-0.0206,0,0.9998,88.49,-0.00043,0,0,"true","A",145472,3,28653
1478085719224,5.472,0.224,23800.445,-0.0013,-0.0207,0,0.9998,88.49,-0.00043,0,0,"true","A",145521,3,28702
1478085719274,5.524,0.22,23799.215,-0.0027,-0.0208,-0.0034,0.9998,88.5,-0.00043,0,0,"true","A",145571,3,28752
1478085719325,5.576,0.21,23797.986,-0.0054,-0.0208,-0.0081,0.9997,88.46,-0.00043,0,0,"true","A",145622,3,28803
1478085719376,5.628,0.199,23796.758,-0.0039,-0.0209,-0.0142,0.9997,88.47,-0.00043,0,0,"true","A",145673,3,28854
